2444899.61200	0.2752
2444899.61499	0.2762
2444900.59998	0.2898
2444900.60303	0.2882
2444900.60602	0.2852
2444901.61298	0.2886
2444901.61700	0.2977
2444901.62000	0.2987
2444908.62000	0.2453
2444908.62402	0.25
2444908.62903	0.223
2444909.59399	0.2614
2444909.59802	0.2783
2444909.60101	0.2682
2444910.59601	0.2833
2444910.59900	0.2869
2444910.60303	0.2873
2445029.04297	0.2861
2445029.04797	0.3017
2445029.05396	0.2943
2445049.03601	0.2528
2445049.04102	0.2547
2445049.04504	0.2578
2445073.00000	0.2347
2445073.00403	0.279
2445073.00696	0.2575
2445075.00000	0.2762
2445075.00098	0.3127
2445077.94897	0.264
2445077.95398	0.2601
2445077.95801	0.2854
2445079.00598	0.2497
2445079.01001	0.237
2445079.01294	0.2842
2445079.99597	0.2724
2445079.99902	0.2666
2445080.00195	0.2597
2445081.99597	0.2789
2445081.99902	0.2669
2445082.00305	0.2564
2445082.98401	0.273
2445082.98706	0.2697
2445082.98901	0.2975
2445089.97095	0.2569
2445089.97400	0.2533
2445089.97803	0.2502
2445092.93201	0.2653
2445092.93604	0.2696
2445092.93994	0.2706
2445096.94299	0.2486
2445096.94604	0.2319
2445096.94897	0.2451
2445103.94897	0.2603
2445103.95203	0.2579
2445103.95398	0.2476
2445105.96399	0.2684
2445105.96704	0.3003
2445105.96899	0.2698
2445106.96301	0.2601
2445106.96497	0.2673
2445106.96802	0.2688
2445109.92004	0.255
2445109.92297	0.2814
2445109.92603	0.2672
2445111.95398	0.2519
2445111.95605	0.2521
2445111.95801	0.2725
2445112.92297	0.2616
2445112.92505	0.2966
2445112.92700	0.277
2445113.93994	0.2474
2445113.94299	0.2587
2445113.94604	0.2539
2445114.92004	0.2679
2445114.92200	0.2835
2445114.92505	0.26
2445119.89001	0.2463
2445119.89197	0.2617
2445119.89502	0.2575
2445120.90698	0.2643
2445120.90796	0.2625
2445120.91003	0.2599
2445121.91003	0.2653
2445121.91199	0.2424
2445121.91504	0.2454
2445123.88098	0.2471
2445123.88403	0.2558
2445123.88696	0.2384
2445124.80200	0.2643
2445124.80396	0.267
2445124.80603	0.2638
2445126.81897	0.2647
2445126.82202	0.255
2445126.82397	0.2575
2445130.81006	0.2373
2445130.81201	0.2462
2445130.81494	0.2474
2445131.80603	0.2576
2445131.80798	0.2538
2445131.80896	0.2655
2445132.80298	0.2396
2445132.80505	0.2468
2445132.80798	0.2463
2445134.81201	0.2601
2445134.81396	0.2519
2445134.81702	0.2589
2445136.81494	0.2516
2445136.81702	0.2418
2445136.81897	0.254
2445137.88403	0.2677
2445137.88696	0.2545
2445137.88904	0.2679
2445139.92505	0.2672
2445139.92700	0.275
2445139.92896	0.2641
2445140.89099	0.2668
2445140.89404	0.268
2445140.89600	0.2596
2445141.90198	0.2274
2445141.90405	0.2493
2445141.90698	0.2498
2445142.91504	0.2611
2445142.91699	0.2601
2445142.91895	0.2377
2445152.79797	0.2757
2445152.80005	0.2762
2445152.80200	0.2952
2445153.80005	0.2692
2445153.80200	0.2692
2445153.80505	0.2743
2445155.86206	0.2671
2445155.86499	0.2553
2445155.86804	0.2686
2445157.80298	0.2724
2445157.80603	0.2656
2445157.80896	0.2654
2445158.77405	0.2719
2445158.77502	0.2719
2445158.77698	0.2783
2445159.78503	0.2775
2445159.78699	0.268
2445159.78894	0.2707
2445160.81396	0.2462
2445160.81604	0.2631
2445160.81799	0.2574
2445161.78503	0.2566
2445161.78796	0.2528
2445161.79004	0.2557
2445162.78198	0.2725
2445162.78406	0.274
2445162.78601	0.2671
2445163.76196	0.2555
2445163.76404	0.2692
2445163.76501	0.2536
2445165.77698	0.2553
2445165.78003	0.2628
2445165.78198	0.256
2445166.76904	0.2522
2445166.77100	0.2411
2445166.77405	0.2442
2445168.71802	0.259
2445168.71997	0.2472
2445168.72205	0.2444
2445170.73901	0.2466
2445170.74097	0.2452
2445170.74402	0.253
2445171.72595	0.2541
2445171.72803	0.2492
2445171.72998	0.2487
2445174.79102	0.2754
2445174.79297	0.2808
2445174.79700	0.2759
2445175.70996	0.2548
2445175.71204	0.2581
2445175.71497	0.236
2445182.72095	0.2866
2445182.72302	0.3826
2445182.72803	0.4197
2445184.73596	0.2425
2445184.73804	0.2648
2445184.73901	0.2873
2445185.70703	0.2872
2445185.70898	0.261
2445185.70996	0.261
2445187.70605	0.2682
2445187.70898	0.2638
2445187.71106	0.2582
2445193.74500	0.2659
2445193.74805	0.2638
2445193.75098	0.2593
2445194.73206	0.2508
2445194.73499	0.2695
2445194.73706	0.2726
2445196.73596	0.2562
2445196.73804	0.2548
2445196.73999	0.2521
2445197.72900	0.2556
2445197.73096	0.2539
2445197.73401	0.2396
2445198.72595	0.2525
2445198.72900	0.2667
2445198.73206	0.2485
2445209.70703	0.2664
2445209.70801	0.2642
2445209.70996	0.2666
2445211.68201	0.236
2445211.68506	0.2292
2445211.68701	0.2308
2445212.68799	0.2602
2445212.69104	0.2607
2445212.69397	0.2486
2445235.65002	0.2499
2445235.65295	0.2317
2445235.65601	0.259
2445403.00195	0.2572
2445403.00500	0.2537
2445403.00903	0.2539
2445410.04102	0.2485
2445410.04395	0.2547
2445410.04700	0.2473
2445419.97400	0.2538
2445419.97803	0.2567
2445419.98303	0.2492
2445424.01904	0.2493
2445424.02197	0.2384
2445424.02600	0.2508
2445424.99194	0.2458
2445424.99597	0.2456
2445425.00000	0.2495
2445439.95996	0.2504
2445439.96399	0.2448
2445439.96899	0.2619
2445440.93994	0.2471
2445440.94202	0.2545
2445440.94397	0.2455
2445447.93799	0.2357
2445447.94104	0.2373
2445447.94397	0.2575
2445457.95898	0.2593
2445457.96301	0.253
2445457.96704	0.2604
2445476.80603	0.2852
2445476.80798	0.2612
2445476.81104	0.2515
2445477.80200	0.2732
2445477.80298	0.2664
2445477.80505	0.2701
2445478.77405	0.243
2445478.77600	0.2626
2445478.77905	0.2623
2445479.81494	0.2622
2445479.81799	0.2511
2445479.81897	0.2723
2445480.78894	0.2565
2445480.79199	0.258
2445480.79797	0.2601
2445481.92200	0.2539
2445481.92505	0.2663
2445481.92700	0.2613
2445482.78601	0.2597
2445482.78796	0.2735
2445482.79102	0.2486
2445484.90601	0.2558
2445484.90796	0.2632
2445484.91101	0.2652
2445485.90198	0.2659
2445485.90503	0.2618
2445485.90698	0.2663
2445488.93799	0.2509
2445488.93994	0.2525
2445488.94202	0.2361
2445489.93300	0.2493
2445489.93600	0.2521
2445489.93900	0.2551
2445491.92400	0.2563
2445491.92700	0.2688
2445491.92900	0.2634
2445492.98100	0.2715
2445492.98300	0.2839
2445492.98500	0.2826
2445493.92800	0.238
2445493.93000	0.2576
2445493.93200	0.2401
2445494.90400	0.2729
2445494.90700	0.2556
2445494.91100	0.2471
2445496.83300	0.2864
2445496.83600	0.2809
2445496.83900	0.2687
2445499.79900	0.2702
2445499.80200	0.246
2445499.80400	0.2384
